customer_id,legacy_customer_id,first_name,last_name,date_of_birth,gender,email,phone,registration_date,acquisition_channel,home_city,province,customer_segment,loyalty_status,customer_status
CUS-004505,4505.0,Kagiso,Khumalo,1969-07-11,Male,kagiso.khumalo4505@example.com,27790788395,2020-02-11,Website,Polokwane,Limpopo,Emerging,Bronze,Active
CUS-004506,,Naledi,Dlamini,1974-01-12,Male,naledi.dlamini4506@example.com,27628091347,2025-07-18,Store,Stellenbosch,Western Cape,Standard,Gold,Active
CUS-004507,4507.0,Daniel,Williams,1955-03-06,Female,daniel.williams4507@example.com,27818880851,2019-07-16,Website,Johannesburg,Gauteng,Emerging,,Active
CUS-004508,,Kagiso,Naidoo,2005-01-09,Female,kagiso.naidoo4508@example.com,27653776631,2025-04-23,Store,Cape Town,Western Cape,Emerging,Gold,Active
CUS-004509,4509.0,Zanele,Jacobs,1970-10-05,Male,zanele.jacobs4509@example.com,27706136601,2020-05-19,Mobile,Durban,KwaZulu-Natal,High Value,Bronze,At Risk
CUS-004510,4510.0,Sipho,Botha,2003-12-18,Male,sipho.botha4510@example.com,27643750066,2021-12-15,Store,Durban,KwaZulu-Natal,Core,Bronze,Active
CUS-004511,4511.0,Daniel,Dlamini,1993-04-04,Prefer not to say,daniel.dlamini4511@example.com,27847084124,2018-06-19,Mobile,Umhlanga,KwaZulu-Natal,High Value,Silver,Active
CUS-004512,,Michael,Smith,,Male,,27723087389,2023-06-30,Marketplace,Umhlanga,KwaZulu-Natal,Emerging,,At Risk
CUS-004513,4513.0,Nomsa,Williams,,Male,nomsa.williams4513@example.com,27704590684,2020-04-17,Store,Midrand,Gauteng,Emerging,Bronze,Active
CUS-004514,,Lerato,Jacobs,1978-12-07,Female,lerato.jacobs4514@example.com,27884494795,2024-06-29,Website,Umhlanga,KwaZulu-Natal,Standard,,Active
CUS-004515,4515.0,Lerato,Mthembu,1979-10-29,Female,lerato.mthembu4515@example.com,27750269754,2020-04-19,Mobile,Cape Town,Western Cape,Emerging,,Active
CUS-004516,,Naledi,Botha,2005-01-07,Female,naledi.botha4516@example.com,27798244173,2025-10-10,Store,Midrand,Gauteng,Core,Silver,At Risk
CUS-004517,,Kagiso,Mokoena,2002-08-06,Female,kagiso.mokoena4517@example.com,27890344923,2024-11-11,Website,Polokwane,Limpopo,Standard,Bronze,Active
CUS-004518,4518.0,Nomsa,Jacobs,1999-03-20,Prefer not to say,nomsa.jacobs4518@example.com,27669412380,2021-07-26,Store,Umhlanga,KwaZulu-Natal,Emerging,,At Risk
CUS-004519,4519.0,Michael,Naidoo,1966-11-11,Male,michael.naidoo4519@example.com,27780933644,2022-08-18,Website,Midrand,Gauteng,Standard,Silver,At Risk
CUS-004520,4520.0,Zanele,Dlamini,1954-09-30,Prefer not to say,zanele.dlamini4520@example.com,27834387825,2019-09-29,Mobile,Umhlanga,KwaZulu-Natal,Core,,Active
CUS-004521,,Thabo,Botha,1973-05-11,Prefer not to say,thabo.botha4521@example.com,27830326026,2023-04-27,Website,Gqeberha,Eastern Cape,Standard,Bronze,Active
CUS-004522,,Zanele,Mokoena,1947-03-02,Female,zanele.mokoena4522@example.com,27796608138,2023-10-20,Store,Gqeberha,Eastern Cape,Core,,Active
CUS-004523,,Thabo,Botha,1981-07-16,Prefer not to say,thabo.botha4523@example.com,27758929912,2023-04-03,Website,Johannesburg,Gauteng,Standard,Silver,At Risk
CUS-004524,4524.0,Daniel,Mthembu,1994-01-17,Prefer not to say,daniel.mthembu4524@example.com,27720586775,2022-10-02,Store,Midrand,Gauteng,High Value,Silver,Active
CUS-004525,4525.0,Thabo,Nkosi,1977-10-08,Female,,27676513839,2019-05-11,Mobile,Pretoria,Gauteng,Standard,Bronze,Active
CUS-004526,4526.0,Aisha,Mthembu,,Prefer not to say,,27675618429,2021-01-12,Marketplace,Johannesburg,Gauteng,Standard,,Inactive
CUS-004527,,Aisha,Mthembu,,Male,,,2026-03-07,Marketplace,Umhlanga,KwaZulu-Natal,Core,Bronze,Active
CUS-004528,,Daniel,Jacobs,,Male,daniel.jacobs4528@example.com,27677278890,2024-02-26,Marketplace,Gqeberha,Eastern Cape,Core,,At Risk
CUS-004529,4529.0,Aisha,Jacobs,,Male,,27614431385,2018-11-30,Marketplace,Gqeberha,Eastern Cape,Emerging,Bronze,At Risk
CUS-004530,4530.0,Naledi,Mokoena,1984-01-28,Female,naledi.mokoena4530@example.com,27677314669,2018-12-06,Store,Bloemfontein,Free State,Core,,At Risk
CUS-004531,4531.0,Naledi,Botha,1971-03-11,Male,naledi.botha4531@example.com,27672177445,2018-01-13,Referral,Durban,KwaZulu-Natal,High Value,Silver,At Risk
CUS-004532,4532.0,Naledi,Mthembu,1961-02-09,Prefer not to say,naledi.mthembu4532@example.com,27811542375,2019-10-20,Website,Stellenbosch,Western Cape,Standard,,Active
CUS-004533,,Michael,Jacobs,,Male,,27770689100,2023-06-06,Marketplace,Stellenbosch,Western Cape,Core,Gold,Active
CUS-004534,,Naledi,Naidoo,1992-09-08,Male,naledi.naidoo4534@example.com,27738901975,2025-06-01,Store,Polokwane,Limpopo,Emerging,,Active
CUS-004535,,Michael,Botha,1997-03-24,Female,michael.botha4535@example.com,27808942834,2023-04-11,Mobile,Midrand,Gauteng,Core,Silver,Active
CUS-004536,,Nomsa,Naidoo,1992-12-24,Male,nomsa.naidoo4536@example.com,27720997400,2023-09-02,Referral,Gqeberha,Eastern Cape,Emerging,,Active
CUS-004537,,Lerato,Smith,,Male,,27600957008,2025-06-11,Marketplace,Polokwane,Limpopo,Emerging,Bronze,Active
CUS-004538,,Naledi,Dlamini,1959-07-09,Prefer not to say,naledi.dlamini4538@example.com,27763085041,2024-05-30,Mobile,Gqeberha,Eastern Cape,Emerging,Silver,Active
CUS-004539,,Sipho,Naidoo,1962-04-06,Male,sipho.naidoo4539@example.com,27643875754,2026-03-05,Website,Johannesburg,Gauteng,Emerging,Bronze,Inactive
CUS-004540,,Nomsa,Williams,1977-05-04,Prefer not to say,nomsa.williams4540@example.com,27773969171,2024-01-24,Website,Gqeberha,Eastern Cape,Standard,Bronze,Active
CUS-004541,4541.0,Michael,Mthembu,1982-09-05,Female,michael.mthembu4541@example.com,27829271806,2018-10-21,Website,Stellenbosch,Western Cape,Core,Bronze,Inactive
CUS-004542,4542.0,Naledi,Nkosi,1956-08-26,Female,naledi.nkosi4542@example.com,27759135484,2020-12-15,Website,Umhlanga,KwaZulu-Natal,Core,,Active
CUS-004543,4543.0,Lerato,Nkosi,1972-03-15,Male,lerato.nkosi4543@example.com,27834131050,2019-08-19,Store,Umhlanga,KwaZulu-Natal,Standard,Bronze,Active
CUS-004544,4544.0,Michael,Botha,1948-08-09,Male,michael.botha4544@example.com,27803004177,2019-02-21,Mobile,Stellenbosch,Western Cape,Standard,,Inactive
CUS-004545,,Nomsa,Khumalo,1987-02-03,Male,nomsa.khumalo4545@example.com,27864480566,2024-05-07,Store,Johannesburg,Gauteng,High Value,,Inactive
CUS-004546,4546.0,Naledi,Nkosi,1997-12-24,Female,naledi.nkosi4546@example.com,27627566993,2018-01-08,Store,Bloemfontein,Free State,Core,Silver,Active
CUS-004547,4547.0,Michael,Naidoo,1972-05-17,Male,michael.naidoo4547@example.com,27784984545,2022-07-11,Website,Cape Town,Western Cape,Core,Bronze,Inactive
CUS-004548,4548.0,Aisha,Smith,1975-01-27,Prefer not to say,aisha.smith4548@example.com,27617999096,2021-02-25,Store,Bloemfontein,Free State,Core,,Active
CUS-004549,,Lerato,Khumalo,,Prefer not to say,,,2024-04-24,Marketplace,Durban,KwaZulu-Natal,High Value,Gold,At Risk
CUS-004550,4550.0,Thabo,Mthembu,1976-11-26,Prefer not to say,thabo.mthembu4550@example.com,27605415328,2019-02-19,Mobile,Durban,KwaZulu-Natal,Emerging,Bronze,Active
CUS-004551,,Nomsa,Mokoena,,Female,nomsa.mokoena4551@example.com,27854315242,2024-12-15,Store,Pretoria,Gauteng,Emerging,,Active
CUS-004552,4552.0,Aisha,Smith,,Female,,27785024287,2021-09-11,Marketplace,Umhlanga,KwaZulu-Natal,High Value,,Active
CUS-004553,,Zanele,Williams,1971-02-23,Prefer not to say,zanele.williams4553@example.com,27721144148,2025-04-19,Mobile,Umhlanga,KwaZulu-Natal,Emerging,Bronze,Active
CUS-004554,4554.0,Aisha,Nkosi,1979-01-29,Prefer not to say,,27765446283,2019-06-08,Store,Sandton,Gauteng,Core,Gold,Active
CUS-004555,4555.0,Aisha,Nkosi,,Male,,,2018-11-09,Marketplace,Stellenbosch,Western Cape,High Value,Bronze,Active
CUS-004556,4556.0,Kagiso,Naidoo,1948-01-23,Male,kagiso.naidoo4556@example.com,27856762404,2019-04-02,Website,Stellenbosch,Western Cape,Standard,,Active
CUS-004557,,Zanele,Khumalo,1986-03-20,Female,zanele.khumalo4557@example.com,27883562132,2025-01-11,Store,Stellenbosch,Western Cape,Emerging,Bronze,Active
CUS-004558,4558.0,Thabo,Smith,1959-04-13,Female,thabo.smith4558@example.com,27796530634,2022-01-12,Store,Durban,KwaZulu-Natal,High Value,Silver,Active
CUS-004559,4559.0,Zanele,Khumalo,1976-02-10,Female,zanele.khumalo4559@example.com,27653225409,2020-10-02,Store,Cape Town,Western Cape,Emerging,Bronze,Inactive
CUS-004560,4560.0,Michael,Khumalo,1952-08-20,Prefer not to say,michael.khumalo4560@example.com,27750208279,2022-04-25,Website,Midrand,Gauteng,Emerging,Bronze,Active
CUS-004561,4561.0,Naledi,Jacobs,1966-11-27,Female,naledi.jacobs4561@example.com,27810185707,2019-02-03,Mobile,Midrand,Gauteng,Emerging,,Active
CUS-004562,4562.0,Thabo,Nkosi,1985-02-21,Female,thabo.nkosi4562@example.com,27684837834,2020-02-21,Store,Stellenbosch,Western Cape,High Value,Silver,Active
CUS-004563,4563.0,Kagiso,Jacobs,1953-09-02,Male,kagiso.jacobs4563@example.com,27875551007,2018-06-19,Website,Cape Town,Western Cape,High Value,Bronze,At Risk
CUS-004564,4564.0,Zanele,Jacobs,2003-06-24,Female,zanele.jacobs4564@example.com,27629309729,2018-08-08,Mobile,Gqeberha,Eastern Cape,High Value,Silver,Active
CUS-004565,4565.0,Sipho,Jacobs,1959-07-11,Male,sipho.jacobs4565@example.com,27812948192,2018-09-14,Website,Stellenbosch,Western Cape,Emerging,Gold,Active
CUS-004566,,Lerato,Dlamini,1994-09-27,Male,lerato.dlamini4566@example.com,27858984145,2024-09-20,Store,Gqeberha,Eastern Cape,Core,,Active
CUS-004567,4567.0,Thabo,Dlamini,1957-03-18,Female,thabo.dlamini4567@example.com,27653713411,2022-06-09,Store,Bloemfontein,Free State,High Value,Bronze,Active
CUS-004568,,Naledi,Smith,1956-10-19,Prefer not to say,naledi.smith4568@example.com,27792295799,2026-06-26,Referral,Gqeberha,Eastern Cape,High Value,Silver,Active
CUS-004569,4569.0,Michael,Jacobs,1948-04-09,Prefer not to say,michael.jacobs4569@example.com,27643330998,2022-01-04,Mobile,Umhlanga,KwaZulu-Natal,Standard,Silver,Active
CUS-004570,,Nomsa,Nkosi,2002-03-03,Prefer not to say,nomsa.nkosi4570@example.com,27684636355,2025-05-25,Store,Johannesburg,Gauteng,Standard,,Active
CUS-004571,4571.0,Aisha,Nkosi,,Prefer not to say,,,2020-02-25,Marketplace,Gqeberha,Eastern Cape,High Value,Bronze,Active
CUS-004572,4572.0,Daniel,Dlamini,1965-01-11,Prefer not to say,daniel.dlamini4572@example.com,27879385135,2022-04-10,Website,Stellenbosch,Western Cape,Emerging,,At Risk
CUS-004573,4573.0,Thabo,Jacobs,1978-07-25,Prefer not to say,thabo.jacobs4573@example.com,27729755779,2018-02-09,Website,Durban,KwaZulu-Natal,Standard,Silver,Active
CUS-004574,4574.0,Aisha,Botha,1980-08-26,Female,aisha.botha4574@example.com,27848478030,2018-10-01,Mobile,Gqeberha,Eastern Cape,Emerging,,Active
CUS-004575,4575.0,Aisha,Jacobs,1957-12-08,Prefer not to say,aisha.jacobs4575@example.com,27715686631,2022-03-07,Website,Durban,KwaZulu-Natal,Core,Bronze,At Risk
CUS-004576,4576.0,Sipho,Mokoena,1989-06-25,Female,sipho.mokoena4576@example.com,27803319050,2018-06-28,Store,Stellenbosch,Western Cape,High Value,,Active
CUS-004577,4577.0,Nomsa,Smith,2003-03-22,Female,nomsa.smith4577@example.com,27663754497,2020-08-23,Store,Cape Town,Western Cape,Emerging,,Active
CUS-004578,4578.0,Daniel,Williams,1985-01-11,Male,daniel.williams4578@example.com,27704519562,2021-12-05,Website,Polokwane,Limpopo,Core,Bronze,Active
CUS-004579,4579.0,Nomsa,Mthembu,1971-12-08,Male,nomsa.mthembu4579@example.com,27776556613,2021-09-22,Website,Stellenbosch,Western Cape,Emerging,,Active
CUS-004580,4580.0,Thabo,Naidoo,1987-10-06,Prefer not to say,thabo.naidoo4580@example.com,27841625081,2021-05-06,Website,Polokwane,Limpopo,Standard,Bronze,Active
CUS-004581,4581.0,Kagiso,Dlamini,,Prefer not to say,,27695250395,2022-06-25,Marketplace,Polokwane,Limpopo,Core,Silver,Active
CUS-004582,4582.0,Naledi,Dlamini,1956-09-06,Prefer not to say,naledi.dlamini4582@example.com,27752637068,2019-03-23,Referral,Polokwane,Limpopo,Standard,Bronze,Active
CUS-004583,,Naledi,Mthembu,1972-01-21,Male,naledi.mthembu4583@example.com,27622675256,2025-07-31,Website,Durban,KwaZulu-Natal,Emerging,Bronze,At Risk
CUS-004584,4584.0,Lerato,Williams,1973-05-14,Female,lerato.williams4584@example.com,27678645334,2021-11-24,Mobile,Pretoria,Gauteng,Emerging,Silver,Active
CUS-004585,,Naledi,Khumalo,1945-05-07,Prefer not to say,naledi.khumalo4585@example.com,27662259640,2024-10-20,Mobile,Polokwane,Limpopo,Standard,,Active
CUS-004586,4586.0,Sipho,Mthembu,1991-08-27,Female,sipho.mthembu4586@example.com,27605838191,2020-12-07,Website,Bloemfontein,Free State,Emerging,Bronze,Active
CUS-004587,4587.0,Naledi,Williams,1966-03-09,Female,naledi.williams4587@example.com,27623583351,2022-02-24,Store,Midrand,Gauteng,High Value,Gold,At Risk
CUS-004588,4588.0,Thabo,Williams,1998-11-06,Female,thabo.williams4588@example.com,27838499267,2019-01-05,Website,Sandton,Gauteng,Emerging,Silver,At Risk
CUS-004589,,Aisha,Mthembu,1946-01-21,Female,aisha.mthembu4589@example.com,27796198720,2026-03-13,Referral,Polokwane,Limpopo,Core,Silver,Active
CUS-004590,4590.0,Michael,Jacobs,1962-12-23,Prefer not to say,michael.jacobs4590@example.com,27846436321,2018-07-06,Mobile,Midrand,Gauteng,Core,,Active
CUS-004591,,Nomsa,Williams,2002-06-05,Male,nomsa.williams4591@example.com,27658334962,2025-02-22,Website,Stellenbosch,Western Cape,Emerging,,At Risk
CUS-004592,,Thabo,Jacobs,1993-09-04,Prefer not to say,thabo.jacobs4592@example.com,27742575560,2025-07-01,Store,Stellenbosch,Western Cape,Emerging,Bronze,Inactive
CUS-004593,4593.0,Sipho,Mokoena,1985-08-09,Female,sipho.mokoena4593@example.com,27711110613,2022-05-03,Mobile,Johannesburg,Gauteng,High Value,,Inactive
CUS-004594,,Thabo,Botha,1996-09-20,Male,thabo.botha4594@example.com,27746931436,2025-01-24,Store,Polokwane,Limpopo,Standard,Bronze,Active
CUS-004595,4595.0,Thabo,Naidoo,1987-03-11,Female,,27884631264,2019-11-24,Store,Gqeberha,Eastern Cape,Emerging,Silver,At Risk
CUS-004596,,Sipho,Williams,1986-10-09,Prefer not to say,sipho.williams4596@example.com,27764317736,2023-05-12,Referral,Polokwane,Limpopo,Core,Bronze,Active
CUS-004597,4597.0,Nomsa,Williams,,Prefer not to say,nomsa.williams4597@example.com,,2020-09-16,Marketplace,Polokwane,Limpopo,Emerging,Bronze,Active
CUS-004598,4598.0,Kagiso,Williams,1954-10-20,Male,kagiso.williams4598@example.com,27732152874,2019-10-29,Mobile,Umhlanga,KwaZulu-Natal,Emerging,Bronze,Active
CUS-004599,4599.0,Thabo,Williams,1978-12-17,Prefer not to say,thabo.williams4599@example.com,27879914357,2020-12-13,Referral,Pretoria,Gauteng,High Value,Bronze,Active
CUS-004600,,Lerato,Botha,1977-08-06,Female,lerato.botha4600@example.com,27660050029,2023-10-19,Mobile,Cape Town,Western Cape,High Value,,Active
CUS-004601,4601.0,Michael,Smith,1978-08-31,Female,michael.smith4601@example.com,27653872403,2020-08-09,Mobile,Midrand,Gauteng,Core,Gold,Active
CUS-004602,,Michael,Smith,,Male,,27765999163,2025-07-07,Marketplace,Umhlanga,KwaZulu-Natal,Standard,,Active
CUS-004603,,Zanele,Khumalo,1969-04-03,Male,zanele.khumalo4603@example.com,27695230764,2024-04-06,Store,Cape Town,Western Cape,High Value,,Active
CUS-004604,4604.0,Michael,Dlamini,1954-02-09,Prefer not to say,michael.dlamini4604@example.com,27738640536,2020-07-06,Store,Gqeberha,Eastern Cape,Emerging,,Active
CUS-004605,4605.0,Naledi,Dlamini,1966-12-12,Male,naledi.dlamini4605@example.com,27749665124,2020-02-23,Website,Umhlanga,KwaZulu-Natal,Emerging,Bronze,Active
CUS-004606,4606.0,Sipho,Botha,,Prefer not to say,,27615391124,2022-01-24,Marketplace,Stellenbosch,Western Cape,Emerging,Bronze,Active
CUS-004607,4607.0,Naledi,Smith,1970-06-27,Female,naledi.smith4607@example.com,27781070893,2022-04-25,Mobile,Johannesburg,Gauteng,Core,Bronze,At Risk
CUS-004608,4608.0,Nomsa,Jacobs,1955-11-26,Male,nomsa.jacobs4608@example.com,27 640 677 077,2022-12-24,Mobile,Midrand,Gauteng,Core,Bronze,Active
CUS-004609,4609.0,Michael,Williams,1961-07-15,Female,michael.williams4609@example.com,27889185072,2021-05-03,Website,Pretoria,Gauteng,Emerging,Silver,Active
CUS-004610,,Naledi,Naidoo,1987-08-14,Male,naledi.naidoo4610@example.com,27765093995,2023-12-09,Referral,Umhlanga,KwaZulu-Natal,Emerging,Silver,Active
CUS-004611,4611.0,Naledi,Naidoo,1958-10-15,Female,naledi.naidoo4611@example.com,27841770254,2021-08-06,Website,Polokwane,Limpopo,High Value,Silver,At Risk
CUS-004612,,Sipho,Dlamini,1959-03-16,Female,sipho.dlamini4612@example.com,27840398112,2025-05-30,Referral,Johannesburg,Gauteng,Emerging,Silver,Active
CUS-004613,4613.0,Zanele,Mokoena,1949-01-22,Male,zanele.mokoena4613@example.com,27656752985,2022-12-03,Website,Gqeberha,Eastern Cape,Emerging,Silver,Inactive
CUS-004614,4614.0,Thabo,Botha,1962-04-02,Female,thabo.botha4614@example.com,27695898821,2021-11-25,Store,Gqeberha,Eastern Cape,Emerging,Bronze,Active
CUS-004615,,Zanele,Khumalo,,Male,zanele.khumalo4615@example.com,,2025-07-30,Marketplace,Polokwane,Limpopo,High Value,Silver,Active
CUS-004616,,Kagiso,Mthembu,1988-06-03,Male,kagiso.mthembu4616@example.com,27666319489,2023-12-09,Website,Pretoria,Gauteng,High Value,Bronze,At Risk
CUS-004617,4617.0,Aisha,Mthembu,1947-10-08,Female,aisha.mthembu4617@example.com,27729169963,2019-07-23,Store,Stellenbosch,Western Cape,Core,Bronze,Active
CUS-004618,4618.0,Aisha,Jacobs,1993-07-01,Female,aisha.jacobs4618@example.com,27689882379,2022-08-04,Referral,Durban,KwaZulu-Natal,High Value,Bronze,At Risk
CUS-004619,,Nomsa,Mthembu,2001-07-31,Prefer not to say,nomsa.mthembu4619@example.com,27666064479,2023-10-26,Website,Sandton,Gauteng,Standard,Bronze,Active
CUS-004620,4620.0,Kagiso,Naidoo,,Prefer not to say,kagiso.naidoo4620@example.com,27709854227,2020-04-03,Website,Midrand,Gauteng,High Value,,Inactive
CUS-004621,4621.0,Thabo,Botha,1978-01-31,Male,thabo.botha4621@example.com,27828497718,2019-01-23,Store,Sandton,Gauteng,Standard,Bronze,Active
CUS-004622,,Aisha,Williams,2005-03-16,Female,aisha.williams4622@example.com,27745892464,2024-04-07,Mobile,Sandton,Gauteng,High Value,Silver,Active
CUS-004623,4623.0,Naledi,Nkosi,1989-03-17,Male,naledi.nkosi4623@example.com,27652094092,2018-12-14,Store,Bloemfontein,Free State,High Value,Bronze,Inactive
CUS-004624,,Naledi,Mthembu,1973-08-27,Prefer not to say,naledi.mthembu4624@example.com,27778801537,2025-04-23,Website,Johannesburg,Gauteng,Emerging,Bronze,Active
CUS-004625,,Lerato,Williams,2002-09-19,Prefer not to say,lerato.williams4625@example.com,27728643891,2023-05-27,Website,Cape Town,Western Cape,Core,Bronze,Active
CUS-004626,4626.0,Michael,Williams,1959-03-22,Male,michael.williams4626@example.com,27675569289,2022-12-02,Website,Polokwane,Limpopo,High Value,Silver,Active
CUS-004627,,Michael,Botha,,Male,,,2025-06-24,Marketplace,Polokwane,Limpopo,Standard,,At Risk
CUS-004628,4628.0,Michael,Khumalo,1996-02-15,Male,michael.khumalo4628@example.com,27739148897,2021-10-15,Referral,Cape Town,Western Cape,High Value,,Active
CUS-004629,4629.0,Michael,Botha,1945-08-26,Male,michael.botha4629@example.com,27763933702,2019-02-26,Store,Sandton,Gauteng,High Value,Bronze,Active
CUS-004630,4630.0,Kagiso,Nkosi,1986-03-25,Prefer not to say,kagiso.nkosi4630@example.com,27781554005,2022-04-01,Store,Pretoria,Gauteng,Emerging,Bronze,Active
CUS-004631,4631.0,Naledi,Dlamini,2003-12-18,Prefer not to say,naledi.dlamini4631@example.com,27644615943,2018-07-09,Store,Bloemfontein,Free State,High Value,Bronze,Active
CUS-004632,,Zanele,Smith,,Prefer not to say,zanele.smith4632@example.com,27772861160,2025-01-17,Mobile,Sandton,Gauteng,Standard,Bronze,Active
CUS-004633,4633.0,Thabo,Botha,1988-05-20,Male,thabo.botha4633@example.com,27768455795,2021-11-17,Store,Bloemfontein,Free State,Emerging,Silver,Active
CUS-004634,4634.0,Naledi,Botha,2003-10-31,Female,naledi.botha4634@example.com,27622415979,2019-08-19,Website,Gqeberha,Eastern Cape,Emerging,Silver,Active
CUS-004635,,Sipho,Naidoo,2000-06-02,Male,sipho.naidoo4635@example.com,27645659790,2024-05-13,Referral,Cape Town,Western Cape,High Value,,Active
CUS-004636,4636.0,Kagiso,Dlamini,2004-02-10,Female,kagiso.dlamini4636@example.com,27623203577,2022-09-12,Store,Sandton,Gauteng,Core,Gold,Inactive
CUS-004637,4637.0,Naledi,Botha,1983-06-17,Female,naledi.botha4637@example.com,27605920271,2022-06-27,Store,Midrand,Gauteng,Emerging,Bronze,Active
CUS-004638,,Michael,Khumalo,1986-08-28,Female,michael.khumalo4638@example.com,27668716840,2023-07-18,Website,Johannesburg,Gauteng,Core,Silver,Active
CUS-004639,,Naledi,Mokoena,1988-10-22,Male,naledi.mokoena4639@example.com,27648990879,2024-05-11,Website,Gqeberha,Eastern Cape,Emerging,Bronze,Active
CUS-004640,4640.0,Zanele,Nkosi,,Male,zanele.nkosi4640@example.com,27792212094,2020-01-01,Referral,Umhlanga,KwaZulu-Natal,High Value,,Active
CUS-004641,,Kagiso,Williams,1987-09-12,Prefer not to say,kagiso.williams4641@example.com,27813338891,2025-06-29,Website,Midrand,Gauteng,Core,Silver,At Risk
CUS-004642,,Naledi,Mokoena,,Prefer not to say,naledi.mokoena4642@example.com,27618540931,2024-12-06,Website,Bloemfontein,Free State,High Value,Bronze,Active
CUS-004643,4643.0,Daniel,Mokoena,1981-01-23,Male,daniel.mokoena4643@example.com,27888291206,2022-08-01,Mobile,Johannesburg,Gauteng,Emerging,Gold,Active
CUS-004644,,Kagiso,Nkosi,1948-05-07,Prefer not to say,kagiso.nkosi4644@example.com,27687097820,2023-05-11,Website,Bloemfontein,Free State,Standard,Silver,Active
CUS-004645,,Kagiso,Jacobs,1999-12-20,Prefer not to say,kagiso.jacobs4645@example.com,27644424874,2023-10-25,Mobile,Midrand,Gauteng,Core,Bronze,Active
CUS-004646,,Zanele,Nkosi,1982-09-19,Female,zanele.nkosi4646@example.com,27871714974,2024-02-09,Store,Stellenbosch,Western Cape,Standard,Bronze,Active
CUS-004647,,Lerato,Botha,1950-09-10,Female,lerato.botha4647@example.com,27795080944,2023-02-16,Website,Durban,KwaZulu-Natal,High Value,Bronze,Active
CUS-004648,4648.0,Zanele,Williams,1980-09-27,Prefer not to say,zanele.williams4648@example.com,27621440569,2018-11-08,Store,Sandton,Gauteng,Emerging,Bronze,Active
CUS-004649,4649.0,Michael,Khumalo,1977-05-23,Prefer not to say,michael.khumalo4649@example.com,27871849496,2021-09-04,Mobile,Umhlanga,KwaZulu-Natal,Emerging,,Active
CUS-004650,4650.0,Daniel,Smith,1974-03-22,Male,daniel.smith4650@example.com,27600837267,2020-08-21,Mobile,Gqeberha,Eastern Cape,Core,Silver,Active
CUS-004651,,Kagiso,Nkosi,1996-03-08,Prefer not to say,kagiso.nkosi4651@example.com,27794126528,2024-10-26,Website,Durban,KwaZulu-Natal,Emerging,,Active
CUS-004652,4652.0,Thabo,Botha,1951-05-29,Female,thabo.botha4652@example.com,27712889470,2018-01-20,Mobile,Pretoria,Gauteng,High Value,Bronze,Active
CUS-004653,4653.0,Lerato,Nkosi,1953-12-28,Male,lerato.nkosi4653@example.com,27640320249,2019-10-27,Store,Gqeberha,Eastern Cape,Core,Bronze,At Risk
CUS-004654,4654.0,Nomsa,Williams,1967-11-16,Female,nomsa.williams4654@example.com,27830835857,2019-06-30,Referral,Gqeberha,Eastern Cape,High Value,Bronze,At Risk
CUS-004655,,Nomsa,Dlamini,1991-07-26,Prefer not to say,nomsa.dlamini4655@example.com,27790336998,2026-03-21,Referral,Cape Town,Western Cape,Core,Bronze,Active
CUS-004656,,Lerato,Williams,1989-09-09,Male,lerato.williams4656@example.com,27601702232,2025-02-12,Store,Midrand,Gauteng,Core,Bronze,At Risk
CUS-004657,,Zanele,Botha,2000-10-10,Male,zanele.botha4657@example.com,27773758662,2023-07-17,Store,Gqeberha,Eastern Cape,Emerging,Silver,Active
CUS-004658,4658.0,Naledi,Khumalo,1989-01-26,Female,naledi.khumalo4658@example.com,27826150530,2021-02-13,Website,Pretoria,Gauteng,Core,Bronze,Active
CUS-004659,4659.0,Naledi,Mokoena,1970-02-22,Male,naledi.mokoena4659@example.com,27600335567,2020-02-26,Website,Durban,KwaZulu-Natal,Emerging,Bronze,Active
CUS-004660,,Sipho,Botha,1950-07-25,Female,sipho.botha4660@example.com,27750563271,2024-12-19,Store,Cape Town,Western Cape,Emerging,Gold,At Risk
CUS-004661,,Kagiso,Williams,1959-06-15,Female,kagiso.williams4661@example.com,27618209886,2023-01-15,Store,Polokwane,Limpopo,Emerging,,Active
CUS-004662,4662.0,Zanele,Jacobs,2000-04-07,Female,zanele.jacobs4662@example.com,27878398469,2018-07-29,Website,Gqeberha,Eastern Cape,Emerging,Silver,Active
CUS-004663,4663.0,Nomsa,Smith,2000-03-24,Male,nomsa.smith4663@example.com,27718235180,2021-07-12,Website,Stellenbosch,Western Cape,Emerging,Silver,Active
CUS-004664,4664.0,Thabo,Khumalo,1950-03-31,Female,thabo.khumalo4664@example.com,27789875100,2018-07-27,Store,Johannesburg,Gauteng,Standard,Silver,Active
CUS-004665,4665.0,Thabo,Williams,1951-11-27,Female,thabo.williams4665@example.com,27709362768,2018-09-16,Website,Cape Town,Western Cape,High Value,Bronze,Active
CUS-004666,4666.0,Lerato,Mthembu,,Female,lerato.mthembu4666@example.com,,2021-04-11,Marketplace,Polokwane,Limpopo,Emerging,Bronze,Active
CUS-004667,,Naledi,Dlamini,1945-08-25,Female,naledi.dlamini4667@example.com,27647310078,2023-06-29,Mobile,Midrand,Gauteng,Emerging,Bronze,Active
CUS-004668,4668.0,Thabo,Mokoena,,Male,thabo.mokoena4668@example.com,,2022-09-27,Marketplace,Johannesburg,Gauteng,Emerging,Bronze,Active
