customer_id,legacy_customer_id,first_name,last_name,date_of_birth,gender,email,phone,registration_date,acquisition_channel,home_city,province,customer_segment,loyalty_status,customer_status
CUS-006949,,Nomsa,Botha,1971-01-06,Male,nomsa.botha6949@example.com,27744862225.0,2025-07-10,Mobile,Cape Town,Western Cape,High Value,,
CUS-006950,6950.0,Kagiso,Williams,,Female,kagiso.williams6950@example.com,27793045587.0,2019-10-09,Store,Gqeberha,Eastern Cape,High Value,,
CUS-006951,6951.0,Sipho,Khumalo,1952-02-15,Female,sipho.khumalo6951@example.com,27749755999.0,2020-04-15,Website,Johannesburg,Gauteng,High Value,,
CUS-006952,,Aisha,Mokoena,1973-06-16,Female,aisha.mokoena6952@example.com,27894472037.0,2025-12-09,Mobile,Bloemfontein,Free State,High Value,,
CUS-006953,6953.0,Nomsa,Jacobs,1984-04-23,Male,nomsa.jacobs6953@example.com,27724509021.0,2021-01-05,Website,Pretoria,Gauteng,Standard,,
CUS-006954,,Daniel,Naidoo,1994-09-02,Prefer not to say,daniel.naidoo6954@example.com,27695939373.0,2023-11-13,Store,Cape Town,Western Cape,Core,,
CUS-006955,6955.0,Michael,Botha,,Prefer not to say,michael.botha6955@example.com,27661274001.0,2022-04-03,Store,Durban,KwaZulu-Natal,Emerging,,
CUS-006956,6956.0,Aisha,Dlamini,1947-08-17,Female,aisha.dlamini6956@example.com,27722178308.0,2018-01-20,Store,Polokwane,Limpopo,Core,,
CUS-006957,6957.0,Naledi,Mokoena,1949-01-28,Prefer not to say,naledi.mokoena6957@example.com,27644075132.0,2022-12-22,Store,Sandton,Gauteng,Core,,
CUS-006958,,Lerato,Williams,,Prefer not to say,,27711883065.0,2026-06-09,Marketplace,Cape Town,Western Cape,High Value,,
CUS-006959,6959.0,Zanele,Mokoena,1956-09-18,Male,zanele.mokoena6959@example.com,27791436555.0,2022-06-30,Website,Stellenbosch,Western Cape,Standard,,
CUS-006960,,Aisha,Smith,1969-10-20,Female,aisha.smith6960@example.com,27883630606.0,2024-06-13,Mobile,Stellenbosch,Western Cape,High Value,,
CUS-006961,6961.0,Kagiso,Nkosi,1977-04-20,Female,kagiso.nkosi6961@example.com,27767986340.0,2020-04-02,Referral,Durban,KwaZulu-Natal,Standard,,
CUS-006962,6962.0,Daniel,Mthembu,1955-08-20,Female,daniel.mthembu6962@example.com,27702397522.0,2022-09-06,Referral,Midrand,Gauteng,Emerging,,
CUS-006963,6963.0,Naledi,Dlamini,1997-07-24,Female,naledi.dlamini6963@example.com,27705664950.0,2021-02-14,Website,Sandton,Gauteng,High Value,,
CUS-006964,6964.0,Daniel,Smith,1994-10-13,Prefer not to say,daniel.smith6964@example.com,27752895621.0,2021-10-01,Website,Umhlanga,KwaZulu-Natal,High Value,,
CUS-006965,6965.0,Lerato,Mthembu,1992-06-12,Female,lerato.mthembu6965@example.com,27790010299.0,2018-02-20,Website,Durban,KwaZulu-Natal,High Value,,
CUS-006966,6966.0,Zanele,Khumalo,1991-12-23,Prefer not to say,zanele.khumalo6966@example.com,27646495751.0,2019-10-04,Website,Gqeberha,Eastern Cape,Emerging,,
CUS-006967,6967.0,Nomsa,Dlamini,,Prefer not to say,nomsa.dlamini6967@example.com,27790104694.0,2022-05-08,Mobile,Umhlanga,KwaZulu-Natal,Emerging,,
CUS-006968,6968.0,Kagiso,Williams,1990-02-12,Prefer not to say,kagiso.williams6968@example.com,27817935641.0,2021-10-03,Website,Johannesburg,Gauteng,Emerging,,
CUS-006969,6969.0,Zanele,Smith,1957-07-22,Male,zanele.smith6969@example.com,27827326014.0,2022-03-11,Website,Cape Town,Western Cape,High Value,,
CUS-006970,6970.0,Sipho,Nkosi,1994-11-04,Male,sipho.nkosi6970@example.com,27798024918.0,2021-07-31,Mobile,Umhlanga,KwaZulu-Natal,Standard,,
CUS-006971,6971.0,Daniel,Mthembu,1947-07-09,Male,daniel.mthembu6971@example.com,27752128085.0,2022-07-12,Store,Stellenbosch,Western Cape,Standard,,
CUS-006972,6972.0,Daniel,Mthembu,1995-11-30,Prefer not to say,daniel.mthembu6972@example.com,27733823919.0,2018-12-18,Website,Sandton,Gauteng,Standard,,
CUS-006973,6973.0,Nomsa,Williams,1991-02-09,Female,nomsa.williams6973@example.com,27897858082.0,2022-02-03,Store,Bloemfontein,Free State,Emerging,,
CUS-006974,6974.0,Lerato,Mthembu,1964-05-07,Male,lerato.mthembu6974@example.com,27701521196.0,2021-11-05,Referral,Cape Town,Western Cape,Standard,,
CUS-006975,,Aisha,Jacobs,,Female,,,2025-06-23,Marketplace,Midrand,Gauteng,High Value,,
CUS-006976,6976.0,Zanele,Smith,1979-10-19,Prefer not to say,zanele.smith6976@example.com,27853985058.0,2022-08-03,Website,Gqeberha,Eastern Cape,Core,,
CUS-006977,6977.0,Michael,Smith,2001-05-23,Male,michael.smith6977@example.com,27681124635.0,2018-11-04,Store,Polokwane,Limpopo,Emerging,,
CUS-006978,,Zanele,Nkosi,1994-06-28,Male,zanele.nkosi6978@example.com,27770327044.0,2025-07-09,Referral,Johannesburg,Gauteng,High Value,,
CUS-006979,,Kagiso,Jacobs,1965-10-30,Female,kagiso.jacobs6979@example.com,27641186766.0,2023-05-22,Referral,Umhlanga,KwaZulu-Natal,Standard,,
CUS-006980,6980.0,Zanele,Dlamini,1989-02-21,Female,zanele.dlamini6980@example.com,27709893653.0,2022-03-28,Store,Johannesburg,Gauteng,Core,,
CUS-006981,,Lerato,Williams,2003-06-17,Prefer not to say,LERATO.WILLIAMS6981@EXAMPLE.COM,27666864225.0,2025-04-23,Store,Gqeberha,Eastern Cape,High Value,,
CUS-006982,6982.0,Michael,Jacobs,1976-07-12,Female,michael.jacobs6982@example.com,27631733734.0,2020-08-18,Website,Pretoria,Gauteng,High Value,,
CUS-006983,6983.0,Daniel,Mokoena,,Prefer not to say,daniel.mokoena6983@example.com,,2019-11-03,Marketplace,Sandton,Gauteng,Emerging,,
CUS-006984,,Thabo,Dlamini,1993-05-25,Prefer not to say,thabo.dlamini6984@example.com,27782217797.0,2024-05-25,Store,Sandton,Gauteng,Standard,,
CUS-006985,6985.0,Sipho,Williams,1994-04-26,Female,sipho.williams6985@example.com,27773913117.0,2021-02-12,Referral,Stellenbosch,Western Cape,High Value,,
CUS-006986,6986.0,Naledi,Mthembu,1972-07-10,Male,naledi.mthembu6986@example.com,27749591946.0,2021-06-30,Website,Pretoria,Gauteng,Core,,
CUS-006987,6987.0,Sipho,Khumalo,1981-11-13,Prefer not to say,sipho.khumalo6987@example.com,27890893938.0,2019-05-12,Store,Johannesburg,Gauteng,Standard,,
CUS-006988,6988.0,Thabo,Dlamini,1986-05-22,Male,thabo.dlamini6988@example.com,27880575388.0,2022-01-31,Website,Umhlanga,KwaZulu-Natal,Emerging,,
CUS-006989,6989.0,Aisha,Khumalo,1984-02-15,Female,,27640537374.0,2019-04-20,Store,Durban,KwaZulu-Natal,High Value,,
CUS-006990,,Zanele,Smith,1991-01-05,Female,zanele.smith6990@example.com,27806542687.0,2024-11-28,Referral,Pretoria,Gauteng,Core,,
CUS-006991,6991.0,Sipho,Naidoo,,Female,sipho.naidoo6991@example.com,27859549040.0,2020-08-30,Website,Bloemfontein,Free State,Standard,,
CUS-006992,6992.0,Thabo,Smith,2000-01-02,Male,thabo.smith6992@example.com,27869440283.0,2018-09-14,Store,Umhlanga,KwaZulu-Natal,Standard,,
CUS-006993,6993.0,Naledi,Mthembu,1969-11-09,Prefer not to say,naledi.mthembu6993@example.com,27755831373.0,2020-12-20,Mobile,Gqeberha,Eastern Cape,Core,,
CUS-006994,,Kagiso,Smith,1962-02-12,Prefer not to say,kagiso.smith6994@example.com,27748230814.0,2023-06-11,Store,Polokwane,Limpopo,High Value,,
CUS-006995,6995.0,Aisha,Jacobs,1964-11-11,Male,,27828788796.0,2018-04-26,Store,Durban,KwaZulu-Natal,Emerging,,
CUS-006996,6996.0,Thabo,Dlamini,1967-12-18,Prefer not to say,thabo.dlamini6996@example.com,27726878226.0,2021-04-06,Store,Sandton,Gauteng,Standard,,
CUS-006997,6997.0,Michael,Botha,,Male,michael.botha6997@example.com,27862369853.0,2019-12-25,Store,Sandton,Gauteng,Emerging,,
CUS-006998,,Michael,Mthembu,1955-11-21,Prefer not to say,michael.mthembu6998@example.com,27663397915.0,2025-02-05,Store,Stellenbosch,Western Cape,High Value,,
CUS-006999,,Michael,Naidoo,1945-11-03,Prefer not to say,michael.naidoo6999@example.com,27793890048.0,2025-08-18,Website,Cape Town,Western Cape,Standard,,
CUS-007000,7000.0,Lerato,Mokoena,1994-01-10,Female,lerato.mokoena7000@example.com,27676739546.0,2019-06-18,Store,Sandton,Gauteng,High Value,,
CUS-007001,7001.0,Sipho,Mthembu,,Female,,27844196921.0,2020-05-04,Marketplace,Johannesburg,Gauteng,Standard,,
CUS-007002,,Thabo,Mokoena,1974-07-13,Male,thabo.mokoena7002@example.com,27658504572.0,2025-04-29,Website,Cape Town,Western Cape,High Value,,
CUS-007003,7003.0,Thabo,Khumalo,1988-10-26,Male,thabo.khumalo7003@example.com,27629946518.0,2018-10-04,Website,Cape Town,Western Cape,Emerging,,
CUS-007004,,Daniel,Mthembu,1975-09-04,Female,daniel.mthembu7004@example.com,27643043607.0,2023-10-14,Website,Gqeberha,Eastern Cape,Core,,
CUS-007005,,Daniel,Naidoo,1975-11-28,Male,daniel.naidoo7005@example.com,27725053196.0,2024-11-28,Mobile,Cape Town,Western Cape,Standard,,
CUS-007006,7006.0,Naledi,Williams,1993-12-19,Female,naledi.williams7006@example.com,27636618433.0,2018-03-31,Website,Midrand,Gauteng,Core,,
CUS-007007,7007.0,Naledi,Jacobs,,Female,naledi.jacobs7007@example.com,27627239331.0,2019-01-07,Website,Johannesburg,Gauteng,High Value,,
CUS-007008,,Kagiso,Nkosi,1954-10-04,Prefer not to say,kagiso.nkosi7008@example.com,27611150061.0,2023-03-14,Store,Midrand,Gauteng,Core,,
CUS-007009,7009.0,Michael,Botha,1973-11-12,Male,michael.botha7009@example.com,27758402639.0,2019-03-20,Website,Pretoria,Gauteng,Core,,
CUS-007010,,Thabo,Mokoena,1966-06-02,Prefer not to say,thabo.mokoena7010@example.com,27791646634.0,2025-04-17,Website,Cape Town,Western Cape,Standard,,
CUS-007011,,Nomsa,Williams,,Male,,27809439235.0,2023-04-14,Marketplace,Midrand,Gauteng,Emerging,,
CUS-007012,7012.0,Aisha,Smith,1983-01-04,Prefer not to say,aisha.smith7012@example.com,27749744697.0,2019-10-04,Store,Gqeberha,Eastern Cape,High Value,,
CUS-007013,,Nomsa,Botha,1950-10-09,Female,nomsa.botha7013@example.com,27672227412.0,2024-08-21,Website,Johannesburg,Gauteng,Emerging,,
CUS-007014,,Nomsa,Smith,1955-12-30,Male,nomsa.smith7014@example.com,27768837471.0,2026-01-19,Store,Johannesburg,Gauteng,Emerging,,
CUS-007015,,Thabo,Smith,1956-12-20,Prefer not to say,thabo.smith7015@example.com,27716001072.0,2025-05-24,Store,Gqeberha,Eastern Cape,Emerging,,
CUS-007016,,Lerato,Khumalo,2002-11-30,Female,lerato.khumalo7016@example.com,27704166938.0,2025-06-19,Mobile,Stellenbosch,Western Cape,Core,,
CUS-007017,,Thabo,Dlamini,1999-11-01,Male,thabo.dlamini7017@example.com,27794594750.0,2024-12-22,Store,Johannesburg,Gauteng,Core,,
CUS-007018,7018.0,Thabo,Jacobs,1975-08-31,Prefer not to say,thabo.jacobs7018@example.com,27619018664.0,2018-11-05,Store,Gqeberha,Eastern Cape,Core,,
CUS-007019,,Michael,Mthembu,1963-11-17,Prefer not to say,michael.mthembu7019@example.com,27673402691.0,2025-06-26,Store,Johannesburg,Gauteng,High Value,,
CUS-007020,7020.0,Aisha,Khumalo,,Prefer not to say,,27646310536.0,2018-08-20,Website,Durban,KwaZulu-Natal,Emerging,,
CUS-007021,7021.0,Kagiso,Williams,1949-11-08,Male,kagiso.williams7021@example.com,27807470011.0,2019-05-18,Website,Durban,KwaZulu-Natal,Emerging,,
CUS-007022,,Aisha,Naidoo,1969-07-29,Male,aisha.naidoo7022@example.com,27745986464.0,2023-08-25,Website,Sandton,Gauteng,High Value,,
CUS-007023,,Sipho,Nkosi,1976-12-18,Male,sipho.nkosi7023@example.com,27833297269.0,2025-06-07,Store,Stellenbosch,Western Cape,High Value,,
CUS-007024,,Nomsa,Nkosi,1982-02-05,Female,nomsa.nkosi7024@example.com,27777274346.0,2024-01-05,Website,Pretoria,Gauteng,Emerging,,
CUS-007025,,Lerato,Naidoo,1946-04-29,Female,lerato.naidoo7025@example.com,27893302953.0,2023-07-21,Website,Bloemfontein,Free State,Emerging,,
CUS-007026,,Sipho,Botha,,Male,,27877251028.0,2024-08-24,Marketplace,Umhlanga,KwaZulu-Natal,Core,,
CUS-007027,,Aisha,Jacobs,2000-07-12,Prefer not to say,aisha.jacobs7027@example.com,27805670448.0,2025-01-15,Website,Midrand,Gauteng,Core,,
CUS-007028,7028.0,Lerato,Williams,1971-04-10,Female,lerato.williams7028@example.com,27823473477.0,2020-11-23,Mobile,Stellenbosch,Western Cape,Core,,
CUS-007029,7029.0,Aisha,Williams,,Female,aisha.williams7029@example.com,27789269770.0,2019-10-12,Mobile,Umhlanga,KwaZulu-Natal,Standard,,
CUS-007030,7030.0,Naledi,Botha,1994-02-12,Female,naledi.botha7030@example.com,27617299660.0,2022-12-10,Website,Gqeberha,Eastern Cape,High Value,,
CUS-007031,7031.0,Daniel,Naidoo,1946-03-28,Prefer not to say,daniel.naidoo7031@example.com,27608026993.0,2018-05-02,Mobile,Polokwane,Limpopo,Standard,,
CUS-007032,7032.0,Zanele,Jacobs,1976-02-08,Female,zanele.jacobs7032@example.com,27881893189.0,2020-12-14,Store,Umhlanga,KwaZulu-Natal,Core,,
CUS-007033,,Daniel,Khumalo,1957-04-27,Prefer not to say,daniel.khumalo7033@example.com,27646772271.0,2024-12-19,Referral,Pretoria,Gauteng,Emerging,,
CUS-007034,7034.0,Michael,Khumalo,1987-12-11,Male,michael.khumalo7034@example.com,27601058851.0,2018-12-12,Website,Midrand,Gauteng,High Value,,
CUS-007035,,Daniel,Mokoena,1981-08-17,Female,daniel.mokoena7035@example.com,27611698392.0,2025-05-25,Website,Stellenbosch,Western Cape,Emerging,,
CUS-007036,,Lerato,Mokoena,1987-04-21,Prefer not to say,lerato.mokoena7036@example.com,27773131599.0,2024-06-17,Referral,Umhlanga,KwaZulu-Natal,Standard,,
CUS-007037,7037.0,Michael,Mthembu,1972-09-28,Prefer not to say,michael.mthembu7037@example.com,27823629012.0,2020-05-17,Store,Pretoria,Gauteng,Standard,,
CUS-007038,,Zanele,Williams,1945-11-07,Female,zanele.williams7038@example.com,27858674702.0,2023-06-21,Website,Sandton,Gauteng,Standard,,
CUS-007039,7039.0,Zanele,Smith,1979-11-09,Male,zanele.smith7039@example.com,27789482435.0,2019-08-18,Store,Polokwane,Limpopo,Core,,
CUS-007040,,Thabo,Mthembu,1992-06-07,Female,thabo.mthembu7040@example.com,27843904771.0,2025-12-13,Website,Johannesburg,Gauteng,Standard,,
CUS-007041,,Kagiso,Mthembu,1965-02-01,Male,kagiso.mthembu7041@example.com,27870614798.0,2023-07-12,Store,Bloemfontein,Free State,Core,,
CUS-007042,7042.0,Naledi,Khumalo,1982-12-05,Female,naledi.khumalo7042@example.com,27635081283.0,2018-07-10,Mobile,Sandton,Gauteng,Emerging,,
CUS-007043,,Thabo,Nkosi,1970-06-17,Male,thabo.nkosi7043@example.com,27640962835.0,2026-01-02,Store,Polokwane,Limpopo,Standard,,
CUS-007044,,Kagiso,Smith,2002-05-08,Male,kagiso.smith7044@example.com,27618541819.0,2025-08-31,Store,Sandton,Gauteng,Emerging,,
CUS-007045,7045.0,Nomsa,Smith,1951-05-12,Female,nomsa.smith7045@example.com,27731428489.0,2020-10-22,Mobile,Johannesburg,Gauteng,Emerging,,
CUS-007046,7046.0,Thabo,Botha,1992-10-16,Female,thabo.botha7046@example.com,27651019072.0,2018-10-02,Mobile,Durban,KwaZulu-Natal,Standard,,
CUS-007047,,Lerato,Mokoena,1991-05-26,Male,lerato.mokoena7047@example.com,27667391233.0,2023-09-07,Mobile,Polokwane,Limpopo,Core,,
CUS-007048,7048.0,Lerato,Khumalo,2002-04-01,Prefer not to say,lerato.khumalo7048@example.com,27734929528.0,2019-10-07,Mobile,Durban,KwaZulu-Natal,High Value,,
CUS-007049,,Michael,Khumalo,1981-07-14,Female,michael.khumalo7049@example.com,27748152272.0,2025-07-14,Website,Umhlanga,KwaZulu-Natal,Emerging,,
CUS-007050,7050.0,Aisha,Botha,,Prefer not to say,aisha.botha7050@example.com,27771183812.0,2019-10-03,Store,Bloemfontein,Free State,Standard,,
CUS-007051,7051.0,Daniel,Naidoo,1964-01-25,Prefer not to say,daniel.naidoo7051@example.com,27833574872.0,2020-12-17,Store,Umhlanga,KwaZulu-Natal,High Value,,
CUS-007052,7052.0,Sipho,Botha,,Female,,27741943737.0,2018-12-11,Marketplace,Polokwane,Limpopo,Emerging,,
CUS-007053,,Naledi,Naidoo,2003-07-30,Prefer not to say,naledi.naidoo7053@example.com,27735519305.0,2023-09-08,Store,Umhlanga,KwaZulu-Natal,High Value,,
CUS-007054,7054.0,Aisha,Smith,1983-08-06,Female,aisha.smith7054@example.com,27770764125.0,2021-08-27,Website,Durban,KwaZulu-Natal,Core,,
CUS-007055,7055.0,Sipho,Jacobs,2000-03-12,Female,sipho.jacobs7055@example.com,27881140143.0,2021-01-08,Website,Cape Town,Western Cape,High Value,,
CUS-007056,7056.0,Kagiso,Khumalo,1992-08-20,Male,kagiso.khumalo7056@example.com,27835770240.0,2021-03-31,Mobile,Cape Town,Western Cape,Emerging,,
CUS-007057,,Nomsa,Nkosi,1953-10-02,Male,nomsa.nkosi7057@example.com,27608385541.0,2026-01-11,Website,Sandton,Gauteng,High Value,,
CUS-007058,7058.0,Zanele,Mokoena,,Male,zanele.mokoena7058@example.com,27711750866.0,2019-11-07,Mobile,Durban,KwaZulu-Natal,Core,,
CUS-007059,7059.0,Sipho,Naidoo,,Male,,,2020-11-22,Marketplace,Cape Town,Western Cape,Standard,,
CUS-007060,7060.0,Naledi,Williams,1955-07-16,Female,,27891219252.0,2019-12-28,Store,Umhlanga,KwaZulu-Natal,Standard,,
CUS-007061,,Zanele,Smith,1982-08-08,Prefer not to say,zanele.smith7061@example.com,27664035588.0,2023-09-25,Website,Johannesburg,Gauteng,Emerging,,
CUS-007062,,Kagiso,Dlamini,1959-09-11,Prefer not to say,kagiso.dlamini7062@example.com,27854898001.0,2025-09-05,Mobile,Johannesburg,Gauteng,Emerging,,
CUS-007063,,Daniel,Naidoo,,Male,,,2025-04-25,Marketplace,Sandton,Gauteng,Core,,
CUS-007064,,Michael,Williams,1948-05-13,Prefer not to say,michael.williams7064@example.com,27744848283.0,2025-09-02,Referral,Sandton,Gauteng,High Value,,
CUS-007065,7065.0,Sipho,Nkosi,,Female,,,2022-08-04,Marketplace,Sandton,Gauteng,Emerging,,
CUS-007066,7066.0,Nomsa,Williams,1962-10-16,Male,nomsa.williams7066@example.com,27767285365.0,2018-02-22,Store,Umhlanga,KwaZulu-Natal,Standard,,
CUS-007067,,Kagiso,Dlamini,1968-03-22,Female,kagiso.dlamini7067@example.com,27704615764.0,2024-03-15,Referral,Midrand,Gauteng,Emerging,,
CUS-007068,7068.0,Kagiso,Botha,1980-03-26,Female,kagiso.botha7068@example.com,27842289319.0,2019-10-31,Store,Sandton,Gauteng,Core,,
CUS-007069,7069.0,Thabo,Naidoo,1997-10-11,Female,thabo.naidoo7069@example.com,27676260043.0,2021-09-14,Mobile,Johannesburg,Gauteng,Emerging,,
CUS-007070,7070.0,Thabo,Smith,1995-07-09,Prefer not to say,thabo.smith7070@example.com,27828716193.0,2019-12-10,Mobile,Midrand,Gauteng,High Value,,
CUS-007071,7071.0,Daniel,Smith,,Female,,,2022-09-09,Marketplace,Stellenbosch,Western Cape,Core,,
CUS-007072,,Naledi,Smith,1980-01-01,Male,naledi.smith7072@example.com,27821897842.0,2025-05-25,Store,Gqeberha,Eastern Cape,High Value,,
CUS-007073,7073.0,Sipho,Mthembu,1983-07-25,Prefer not to say,sipho.mthembu7073@example.com,27803728515.0,2020-12-30,Website,Stellenbosch,Western Cape,Emerging,,
CUS-007074,,Kagiso,Khumalo,,Female,,,2024-11-06,Marketplace,Stellenbosch,Western Cape,Core,,
CUS-007075,7075.0,Aisha,Botha,1962-03-31,Female,aisha.botha7075@example.com,27834405046.0,2021-02-20,Store,Stellenbosch,Western Cape,High Value,,
CUS-007076,7076.0,Daniel,Jacobs,,Female,daniel.jacobs7076@example.com,,2020-07-07,Marketplace,Cape Town,Western Cape,Core,,
CUS-007077,,Zanele,Mthembu,1949-08-22,Male,zanele.mthembu7077@example.com,27727053066.0,2023-12-26,Website,Pretoria,Gauteng,High Value,,
CUS-007078,,Nomsa,Khumalo,,Female,nomsa.khumalo7078@example.com,27783991119.0,2023-04-14,Website,Johannesburg,Gauteng,Emerging,,
CUS-007079,7079.0,Zanele,Nkosi,1976-09-16,Male,zanele.nkosi7079@example.com,27661606902.0,2018-10-26,Website,Cape Town,Western Cape,High Value,,
CUS-007080,,Aisha,Jacobs,1968-08-31,Prefer not to say,aisha.jacobs7080@example.com,27889603850.0,2023-06-08,Store,Pretoria,Gauteng,Emerging,,
CUS-007081,7081.0,Naledi,Botha,2005-02-28,Male,naledi.botha7081@example.com,27683669074.0,2020-10-14,Store,Polokwane,Limpopo,High Value,,
CUS-007082,7082.0,Naledi,Williams,1985-12-03,Prefer not to say,,27823013135.0,2018-05-10,Mobile,Polokwane,Limpopo,Emerging,,
CUS-007083,,Kagiso,Botha,1995-04-19,Female,kagiso.botha7083@example.com,27844846660.0,2024-07-17,Store,Midrand,Gauteng,Core,,
CUS-007084,7084.0,Nomsa,Jacobs,1961-03-10,Prefer not to say,nomsa.jacobs7084@example.com,27843516027.0,2022-10-15,Store,Midrand,Gauteng,Emerging,,
CUS-007085,,Daniel,Khumalo,1989-01-14,Female,daniel.khumalo7085@example.com,27819244418.0,2025-07-23,Store,Sandton,Gauteng,Standard,,
CUS-007086,,Kagiso,Mthembu,,Male,kagiso.mthembu7086@example.com,27668850197.0,2025-11-29,Store,Johannesburg,Gauteng,High Value,,
CUS-007087,7087.0,Daniel,Mthembu,1957-10-05,Prefer not to say,daniel.mthembu7087@example.com,27665216737.0,2020-07-02,Store,Pretoria,Gauteng,Core,,
CUS-007088,7088.0,Aisha,Dlamini,1972-12-06,Prefer not to say,aisha.dlamini7088@example.com,27837409673.0,2018-09-11,Website,Cape Town,Western Cape,High Value,,
CUS-007089,7089.0,Sipho,Khumalo,1963-10-15,Prefer not to say,sipho.khumalo7089@example.com,27632205294.0,2020-03-12,Store,Bloemfontein,Free State,Core,,
CUS-007090,,Aisha,Jacobs,1965-04-15,Female,aisha.jacobs7090@example.com,27643661302.0,2025-01-28,Referral,Midrand,Gauteng,Emerging,,
CUS-007091,7091.0,Michael,Mokoena,1947-10-13,Female,michael.mokoena7091@example.com,27680340743.0,2022-06-07,Referral,Gqeberha,Eastern Cape,Standard,,
CUS-007092,7092.0,Zanele,Mthembu,,Male,,27643558462.0,2018-01-04,Mobile,Umhlanga,KwaZulu-Natal,High Value,,
CUS-007093,7093.0,Zanele,Williams,,Male,zanele.williams7093@example.com,27653541027.0,2019-10-31,Store,Midrand,Gauteng,Standard,,
CUS-007094,7094.0,Naledi,Jacobs,1951-01-25,Female,naledi.jacobs7094@example.com,27769436420.0,2020-05-13,Store,Cape Town,Western Cape,Core,,
CUS-007095,,Lerato,Khumalo,1945-01-04,Prefer not to say,lerato.khumalo7095@example.com,27670255027.0,2026-05-23,Mobile,Umhlanga,KwaZulu-Natal,Standard,,
CUS-007096,,Zanele,Williams,1962-10-07,Female,zanele.williams7096@example.com,27611465782.0,2026-04-14,Referral,Cape Town,Western Cape,Emerging,,
CUS-007097,,Lerato,Jacobs,1993-02-24,Prefer not to say,lerato.jacobs7097@example.com,27795132896.0,2026-04-12,Website,Bloemfontein,Free State,Emerging,,
CUS-007098,,Lerato,Williams,1964-04-07,Female,lerato.williams7098@example.com,27895523703.0,2023-12-09,Store,Cape Town,Western Cape,Emerging,,
CUS-007099,7099.0,Aisha,Mokoena,1971-02-16,Female,aisha.mokoena7099@example.com,27601524840.0,2021-06-17,Website,Cape Town,Western Cape,Core,,
CUS-007100,,Zanele,Jacobs,1949-12-28,Female,zanele.jacobs7100@example.com,27634190413.0,2024-10-23,Mobile,Polokwane,Limpopo,High Value,,
CUS-007101,,Sipho,Botha,2003-03-09,Female,sipho.botha7101@example.com,27720578150.0,2025-10-09,Mobile,Umhlanga,KwaZulu-Natal,Standard,,
CUS-007102,,Thabo,Mokoena,1986-03-27,Prefer not to say,thabo.mokoena7102@example.com,27834242119.0,2025-04-04,Mobile,Cape Town,Western Cape,Core,,
CUS-007103,,Lerato,Nkosi,1976-10-14,Male,lerato.nkosi7103@example.com,27699940550.0,2026-04-24,Website,Gqeberha,Eastern Cape,High Value,,
CUS-007104,7104.0,Sipho,Dlamini,1960-11-24,Prefer not to say,sipho.dlamini7104@example.com,27789369012.0,2020-08-29,Store,Polokwane,Limpopo,Standard,,
CUS-007105,7105.0,Kagiso,Mokoena,,Female,kagiso.mokoena7105@example.com,27649609023.0,2019-09-16,Referral,Cape Town,Western Cape,Emerging,,
CUS-007106,7106.0,Thabo,Smith,1965-08-28,Female,thabo.smith7106@example.com,27758400076.0,2022-02-24,Store,Stellenbosch,Western Cape,High Value,,
CUS-007107,7107.0,Zanele,Nkosi,,Prefer not to say,zanele.nkosi7107@example.com,,2018-05-21,Marketplace,Midrand,Gauteng,Emerging,,
CUS-007108,,Kagiso,Mthembu,1975-04-07,Prefer not to say,kagiso.mthembu7108@example.com,27662238388.0,2024-07-27,Mobile,Bloemfontein,Free State,High Value,,
CUS-007109,7109.0,Zanele,Naidoo,,Female,zanele.naidoo7109@example.com,27645652428.0,2018-07-17,Referral,Pretoria,Gauteng,Core,,
CUS-007110,7110.0,Thabo,Botha,,Female,,,2020-03-28,Marketplace,Bloemfontein,Free State,High Value,,
CUS-007111,,Kagiso,Nkosi,1994-05-05,Male,kagiso.nkosi7111@example.com,27743635923.0,2023-09-09,Store,Midrand,Gauteng,Emerging,,
CUS-007112,7112.0,Naledi,Dlamini,1956-04-05,Prefer not to say,naledi.dlamini7112@example.com,27818395662.0,2020-01-27,Store,Pretoria,Gauteng,High Value,,
CUS-007113,7113.0,Lerato,Mthembu,,Prefer not to say,,27621797624.0,2021-10-10,Marketplace,Sandton,Gauteng,Emerging,,
CUS-007114,,Aisha,Khumalo,1967-01-13,Prefer not to say,aisha.khumalo7114@example.com,27639801339.0,2025-09-23,Referral,Umhlanga,KwaZulu-Natal,Standard,,
CUS-007115,7115.0,Lerato,Naidoo,1967-09-22,Male,,27826855603.0,2018-02-10,Website,Durban,KwaZulu-Natal,Core,,
CUS-007116,7116.0,Daniel,Mthembu,1963-11-24,Male,daniel.mthembu7116@example.com,27768498845.0,2021-05-05,Store,Johannesburg,Gauteng,Emerging,,
CUS-007117,,Kagiso,Williams,1949-07-12,Female,kagiso.williams7117@example.com,27787024174.0,2023-12-28,Website,Gqeberha,Eastern Cape,Core,,
CUS-007118,,Daniel,Smith,1969-07-11,Female,daniel.smith7118@example.com,27712907519.0,2024-01-26,Store,Bloemfontein,Free State,High Value,,
CUS-007119,7119.0,Michael,Jacobs,1976-03-28,Prefer not to say,michael.jacobs7119@example.com,27636939968.0,2020-08-05,Store,Midrand,Gauteng,Standard,,
CUS-007120,7120.0,Naledi,Dlamini,1998-07-30,Male,naledi.dlamini7120@example.com,27602791120.0,2018-10-08,Website,Polokwane,Limpopo,Emerging,,
